Longitude,Latitude,Zip Codes,Sold Month,Days on Market,Original List Price,Listing Price,Sold Price,Taxes,Sold Terms,SqFt - Total (Aprox),List Price/SqFt,Sold Price/SqFt,Basement,Year Built,Aprx. Acres,# Bedrooms,Baths - Total,HOA,Warranty,Seller Concessions,New Construction Y/N,Overall Crime Grade,Violent Crime,Property Crime,Other Crime,Elementary School,ElemRating,Middle School,MiddleRating,High School,HighRating,AirQuality,Walk Score,TrailHikeDistance,WalkingPathDistance,PalygroundDistance,RecCenterDistance,Rest Nearby,NearestGrocery
-85.2510133,35.0544369,37406,Jun,54,265000,255000,235000,551.94,Conv,1505,169.44,156.15,No,1930,1,3,2,No,N,N,N,C-,B-,C-,D+,Hardy Elementary,3,Orchard Knob Middle,4,Brainerd High,2,67,15,3.90802508416419,1.34413406267676,0.645795784541297,0.645795784541297,Level 4 (16-19),6.40012328004454
-85.1064836,35.3843374,37373,September,2,310000,310000,330000,931.28,Conv,1416,218.93,233.05,No,2005,0.7,3,2,No,N,Y,N,A-,B+,B+,A-,North Hamilton Elem,7,Sale Creek Middle,6,Sale Creek High,6,66,14,18.6904145035459,17.4441783404713,17.4441783404713,17.4441783404713,Level 1 (1-5),19.6974667939235
-85.1605894,35.0581455,37421,March,4,497500,497500,497600,2978.45,Conv,2208,225.32,225.36,No,1994,0.56,4,3,Yes,N,Y,N,C-,B-,C-,D+,Bess T. Shepherd Elm,4,Tyner Middle Academy,3,Tyner Academy,4,67,5,5.91682615597023,0.407748588813298,1.4716902047379,0.407748588813298,Level 4 (16-19),4.41173546488507
-85.2874052,35.1029703,37415,August,44,360000,292500,245000,3636.96,Conv,2988,97.89,81.99,Yes,1985,0.43,5,4,No,N,N,N,C-,B-,C-,D+,Rivermont Elementary,5,Red Bank Middle,3,Red Bank High School,4,67,6,2.74264880558003,1.0914864226602,1.0914864226602,1.0914864226602,Level 5 (20 and above),12.4274238447467
-85.3156675,35.0984437,37415,March,114,489000,473000,473000,10,Conv,2150,220,220,No,2022,0.57,3,3,No,Y,Y,Y,C-,B-,C-,D+,Red Bank Elementary,4,Red Bank Middle,3,Red Bank High School,4,67,14,1.86476594184428,1.0825270928933,1.02486762931688,1.02486762931688,Level 4 (16-19),13.5458919907739
-85.2796929,34.9968818,37407,September,16,300000,300000,290000,84.14,Conv,1250,240,232,No,2023,0.17,3,2,No,Y,N,Y,C-,B-,C-,D+,East Lake Elementary,2,East Lake Academy,3,Howard Academics,2,67,24,5.56424608290476,0.318166855721138,0.273680182678806,0.273680182678806,Level 5 (20 and above),6.71080887616321
-85.168617,35.07644,37416,Jan,48,274900,274900,274000,1835.31,Conv,1914,143.63,143.16,No,1961,0.4,4,3,No,N,Y,N,C-,B-,C-,D+,Lakeside Academy,2,Brown Middle,4,Central High School,4,67,9,4.62398436919859,1.45867935956349,0.82040392409411,0.82040392409411,Level 4 (16-19),6.08943768392587
-85.2303001,35.004278,37412,August,9,239900,239900,235000,1455.76,Conv,1504,159.51,156.25,No,1940,0.23,3,2,No,N,Y,N,C-,B-,C-,D+,East Ridge Elem,3,East Ridge Middle,3,East Ridge High,3,67,39,6.74729518630614,0.714786353474554,0.714786353474554,1.62821545801751,Level 3 (11-15),2.29907341127814
-85.174647,35.066487,37416,March,5,365000,365000,368000,2865.14,Conv,2535,143.98,145.17,No,1985,1,4,3,No,N,Y,N,C-,B-,C-,D+,Bess T. Shepherd Elm,4,Tyner Middle Academy,3,Tyner Academy,4,67,4,5.00974401857411,1.29308075392336,1.35703984998862,1.29308075392336,Level 3 (11-15),6.33798616082081
-85.1874728,35.086497,37416,September,1,200000,200000,185000,1258,Conv,1224,163.4,151.14,No,1950,0.39,3,2,No,N,N,N,C-,B-,C-,D+,Harrison Elementary,2,Brown Middle,4,Central High School,4,67,59,3.45061714529384,0.712539563959294,0.581978691875027,0.581978691875027,Level 4 (16-19),6.71080887616321
-85.2647621,35.0302424,37406,Jun,7,349900,349900,360000,1021.98,Conv,2432,143.87,148.03,No,1930,0.42,5,3,No,N,N,N,C-,B-,C-,D+,Hardy Elementary,3,Orchard Knob Middle,4,Brainerd High,2,55,39,4.09950078742662,0.207861244677487,0.451108972043584,1.02271226921994,Level 4 (16-19),4.22532410721387
-85.2934273,35.0747963,37405,May,2,389500,389500,389500,2373.78,Conv,917,424.75,424.75,No,1945,0.15,3,2,No,N,N,N,C-,B-,C-,D+,Normal Park Elem,6,Normal Park Upper,6,Red Bank High School,4,67,52,1.34931199183801,1.17179953991881,0.587785227103219,0.587785227103219,Level 4 (16-19),9.19629364511254
-85.2710367,34.9937327,37412,May,187,509000,420000,410000,2289.07,Conv,3196,131.41,128.29,Yes,1940,0.63,4,3,No,N,Y,N,C-,B-,C-,D+,East Ridge Elem,3,East Ridge Middle,3,East Ridge High,3,67,4,5.96238615416269,0.681506582327728,0.681506582327728,0.771547788206335,Level 4 (16-19),6.08943768392587
-85.235678,35.074108,37406,May,6,195000,195000,209000,1133.04,Conv,1500,130,139.33,No,1948,0,3,2,No,N,Y,N,C-,B-,C-,D+,Hardy Elementary,3,Dalewood Middle,2,Hixson High,5,67,9,3.95266719110275,2.26835509415991,1.19977566856484,1.19977566856484,Level 5 (20 and above),7.20790582995307
-85.1789241,35.0753708,37416,April,1,264900,290000,290000,2028.26,FHA,1485,195.29,195.29,No,1964,0.5,3,2,No,N,Y,N,C-,B-,C-,D+,Harrison Elementary,2,Brown Middle,4,Central High School,4,65,17,4.3578647980558,1.49859439568678,0.742439725252837,0.742439725252837,Level 5 (20 and above),5.4059293724648
-85.2232418,35.0199069,37412,Jun,4,249900,249900,256000,1411,Conv,1500,166.6,170.67,No,1949,0.24,4,2,No,N,Y,N,C-,B-,C-,D+,East Ridge Elem,3,East Ridge,3,East Ridge High,3,64,24,6.38288420346862,0.534193437403601,0.477955026361641,0.477955026361641,Level 4 (16-19),2.2369362920544
-85.2937446,35.0899265,37415,April,15,449900,429900,387000,2978.45,FHA,1835,234.28,210.9,No,1954,0.4,3,2,No,N,Y,N,C-,B-,C-,D+,Rivermont Elementary,5,Red Bank Middle,3,Red Bank High School,4,67,4,1.82921222860761,1.6835426727337,1.25734624663512,1.25734624663512,Level 5 (20 and above),13.048795036984
-85.149062,35.234526,37379,July,5,235000,235000,242500,811.63,FHA,1580,148.73,153.48,Yes,1974,0.24,4,2,No,N,N,N,A-,A,B+,B+,Allen Elementary,6,Loftis Middle,7,Soddy-Daisy High,6,65,15,8.23680276138961,6.84690503366996,6.84690503366996,6.84690503366996,Level 4 (16-19),19.3867811978048
-85.1988072,35.1238202,37406,Feb,30,147000,130000,125000,1193,Conv,1248,104.17,100.16,No,1945,0.65,3,2,No,N,Y,N,C-,B-,C-,D+,Harrison Elementary,2,Dalewood Middle,2,Brainerd High,2,67,1,1.17685693126209,1.17685693126209,1.30612844221221,1.30612844221221,Level 3 (11-15),11.184681460272
-85.227291,35.032944,37411,April,45,345000,345000,330000,1190.26,Conv,1900,181.58,173.68,No,1956,0.26,4,3,No,N,N,N,C-,B-,C-,D+,Woodmore Elementary,4,Dalewood Middle,2,Brainerd High,2,67,9,5.72402184267253,1.45991238395117,0.57871891087718,0.57871891087718,Level 4 (16-19),3.41754155730534
-85.1451209,34.9935481,37421,August,3,524700,524700,528700,3652.66,Conv,2800,187.39,188.82,No,2013,0.22,4,3,No,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,17,10.2666707733451,1.16847854862562,1.16847854862562,4.13861823405818,Level 4 (16-19),4.66028394178
-85.3653173,35.0261426,37419,Jun,0,345000,345000,345000,1490,Conv,1749,197.26,197.26,No,1950,1,4,2,No,N,N,Y,C-,B-,C-,D+,Lookout Valley Elem,6,Lookout Valley Mid,5,Lookout Valley High,5,68,42,4.1556319366026,2.32125896861785,0.643673092021817,2.32125896861785,Level 5 (20 and above),11.6196412948381
-85.2455159,35.0292656,37411,Jan,69,265000,257000,257000,1029.84,FHA,1372,187.32,187.32,No,1940,0,3,2,No,N,Y,N,C-,B-,C-,D+,Woodmore Elementary,4,Dalewood Middle,2,Brainerd High,2,58,42,4.97980401958957,1.26371721501321,1.41459862563616,1.41459862563616,Level 4 (16-19),3.41754155730534
-85.1105468,35.380072,37373,Feb,5,325000,325000,325000,1246.18,Conv,2491,130.47,130.47,No,1935,2.27,3,2,No,N,Y,N,A-,B+,B+,A-,North Hamilton Elem,7,Soddy-Daisy Middle,5,Soddy-Daisy High,6,66,17,18.3362187310119,17.1000324654473,17.1000324654473,17.1000324654473,Level 1 (1-5),19.2625069593574
-85.2799818,35.0349762,37404,April,8,250000,250000,255000,1751.17,Conv,1056,236.74,241.48,No,1996,0,4,2,No,N,Y,N,C-,B-,C-,D+,Orchard Knob Elem,2,Orchard Knob Middle,4,Howard Academics,2,61,63,3.27338052543169,0.0629760858666191,0.803477745129027,0.803477745129027,Level 5 (20 and above),5.09524377634614
-85.343211,35.124103,37377,July,0,330000,330000,328000,2163.22,Conv,1296,254.63,253.09,No,1930,0,3,2,No,N,N,N,A+,A+,A,A-,Thrasher Elementary,8,Signal Mountain Mid,8,Signal Mtn,8,66,30,3.92635306447309,1.44182085120258,2.40273614115734,2.40273614115734,Level 1 (1-5),16.777022190408
-85.1817977,35.101328,37416,Feb,1,394900,394900,394900,0,Conv,1725,228.93,228.93,No,2023,0,3,3,Yes,Y,N,Y,C-,B-,C-,D+,Harriman Elementary,6,Brown Middle,4,Central High School,4,67,3,2.84339425672091,1.33451088897549,1.08814519420807,1.08814519420807,Level 4 (16-19),7.82927702219041
-85.231974,35.011389,37411,Jun,0,330000,330000,330000,2213.36,Conv,1776,185.81,185.81,No,1945,0.18,3,2,No,N,Y,N,C-,B-,C-,D+,East Ridge Elem,3,Dalewood Middle,2,Brainerd High,2,61,57,6.34747800990996,0.556113424424409,0.556113424424409,1.22294597088286,Level 4 (16-19),2.0505249343832
-85.1488852,35.0218564,37421,August,6,618000,618000,618000,560.91,Conv,2764,223.59,223.59,No,2023,0.56,4,3,No,Y,N,Y,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,18,8.41290889618283,0.874294532690913,0.874294532690913,2.46668339819737,Level 4 (16-19),4.34959834566134
-85.1457709,34.9945936,37421,March,23,239900,239900,240000,1910.47,Conv,1269,189.05,189.13,No,1989,0.16,3,2,No,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,24,10.1857772913409,1.08814979507245,1.08814979507245,4.05769986476303,Level 4 (16-19),4.53600970333254
-85.2752,35.006019,37407,Jan,40,245900,230000,225000,26.47,FHA,1288,178.57,174.69,No,2022,0,3,3,No,Y,N,Y,C-,B-,C-,D+,East Lake Elementary,2,East Lake Academy,3,Howard Academics,2,49,32,5.09845678917574,0.372689808037084,0.372689808037084,0.549352629315336,Level 5 (20 and above),5.71661496858347
-85.2342451,35.0467836,37411,April,32,215000,185000,180000,592.32,VA,1092,169.41,164.84,No,1950,0,3,2,No,N,Y,N,C-,B-,C-,D+,Woodmore Elementary,4,Dalewood Middle,2,Brainerd High,2,67,26,4.97591699719321,2.09504451723691,1.58275647712022,1.58275647712022,Level 5 (20 and above),4.66028394178
-85.332327,35.120214,37377,Jan,81,1250000,1100000,1025000,7053.85,Conv,3400,323.53,301.47,Yes,1956,0,4,3,No,N,N,N,A+,A+,A,A-,Thrasher Elementary,8,Signal Mountain Mid,8,Signal Mtn,8,67,6,3.47697434278527,0.780594132511805,2.03687472114712,2.03687472114712,Level 1 (1-5),17.709078978764
-85.296054,35.0094714,37407,Feb,0,275000,275000,275000,0,Conv,1377,199.71,199.71,No,2023,0.36,3,2,No,Y,N,Y,C-,B-,C-,D+,Calvin Donaldson,3,East Lake Academy,3,Howard Academics,2,64,34,4.44069866821695,0.238225515749406,0.238225515749406,1.0130479847889,Level 5 (20 and above),7.08363159150561
-85.3241501,35.0690434,37405,April,2,539000,539000,545000,538.48,Conv,2534,212.71,215.07,No,2023,0,4,3,No,Y,N,Y,C-,B-,C-,D+,Red Bank Elementary,4,Red Bank Middle,3,Red Bank High School,4,67,4,0.439742262335717,0.921237431011075,0.71618279579992,1.02207518034023,Level 5 (20 and above),12.2410124870755
-85.2988166,35.1159078,37415,March,1,265000,265000,301000,1743.8,Conv,1248,212.34,241.19,No,1936,0.45,3,2,No,N,Y,N,C-,B-,C-,D+,Red Bank Elementary,4,Red Bank Middle,3,Red Bank High School,4,61,33,3.23585550570511,1.27965630884193,1.97190972560687,1.97190972560687,Level 5 (20 and above),12.7381094408653
-85.144359,35.014692,37421,May,3,399900,399900,410000,3179.25,FHA,2167,184.54,189.2,No,2016,0.37,4,3,No,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,16,8.96992713191019,0.567233740884736,0.567233740884736,2.99297286300438,Level 5 (20 and above),4.16318698799014
-85.27684,35.037799,37404,March,11,600000,600000,570000,4445.36,Conv,3321,180.67,171.64,No,1900,0.15,4,3,No,N,N,N,C-,B-,C-,D+,Orchard Knob Elem,2,Orchard Knob Middle,4,Brainerd High,2,67,59,3.24723424887882,0.323297266200526,0.540681875444844,0.540681875444844,Level 5 (20 and above),5.0331066571224
-85.3012812,35.0639033,37405,August,104,885000,875000,865000,1177.92,Conv,3548,246.62,243.8,Yes,2023,0.09,5,4,No,Y,N,Y,C-,B-,C-,D+,Normal Park Elem,6,Normal Park Upper,6,Red Bank High School,4,67,79,1.02798521065253,0.344368944343809,0.411572201385829,0.411572201385829,Level 4 (16-19),8.32637397598027
-85.1717042,35.0355163,37421,July,23,849000,849000,849000,3777.18,Conv,6609,128.46,128.46,Yes,1955,0.93,4,5,No,N,Y,N,C-,B-,C-,D+,Bess T. Shepherd Elm,4,Tyner Middle Academy,3,Tyner Academy,4,67,38,7.01139733512539,0.887694859579945,0.887694859579945,0.887694859579945,Level 5 (20 and above),2.92044460351547
-85.2710781,35.1162558,37415,July,14,395000,385000,360000,3288.07,Conv,2580,149.22,139.53,No,1962,0.58,4,3,No,N,Y,N,C-,B-,C-,D+,Rivermont Elementary,5,Red Bank Middle,3,Red Bank High School,4,67,38,3.11330452585601,0.975436525907175,0.975436525907175,0.975436525907175,Level 5 (20 and above),10.7497216257059
-85.2984363,35.0201864,37404,March,168,235900,225900,205000,733.67,FHA,1409,160.33,145.49,No,1935,0.16,4,2,No,N,N,N,C-,B-,C-,D+,Calvin Donaldson,3,East Lake Academy,3,Howard Academics,2,55,28,3.69219678492337,0.295001170430177,0.00934293445422841,1.45050683242133,Level 5 (20 and above),7.27004294917681
-85.1859394,35.0201108,37421,May,17,430000,430000,422030,2793.35,VA,3396,126.62,124.27,Yes,1975,0.5,4,4,No,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,Ooltewah Middle,6,Ooltewah,4,67,29,7.77895798400685,1.77204191943522,0.536962163879552,1.77204191943522,Level 5 (20 and above),1.24274238447467
-85.2702114,35.150986,37415,March,0,499700,499700,499700,880,Conv,2200,227.14,227.14,No,2023,0.15,3,3,Yes,Y,N,Y,C-,B-,C-,D+,Hixson Elementary,5,Red Bank Middle,3,Red Bank High School,4,66,3,3.27707321700552,1.80874232957672,1.80566129682704,1.80566129682704,Level 4 (16-19),12.4274238447467
-85.2476174,35.064203,37406,Jun,57,239900,234900,227853,406.1,Conv,1154,203.55,197.45,No,1930,0.14,3,2,No,N,Y,N,C-,B-,C-,D+,Hardy Elementary,3,Orchard Knob Middle,4,Brainerd High,2,67,37,3.95065814242258,1.92316011946453,0.369575847763576,0.369575847763576,Level 4 (16-19),8.26423685675654
-85.2813426,35.035734,37404,April,25,537400,537400,505000,4349.32,Conv,2450,219.35,206.12,No,2017,0.1,3,3,No,N,N,N,C-,B-,C-,D+,Orchard Knob Elem,2,Orchard Knob Middle,4,Howard Academics,2,53,63,3.1840894488936,0.123474924142462,0.750587647843049,0.815535158122229,Level 5 (20 and above),5.21951801479361
-85.1817977,35.101328,37416,Feb,4,375000,375000,377500,0,Conv,1770,211.86,213.28,No,2023,0,3,2,Yes,Y,N,Y,C-,B-,C-,D+,Harriman Elementary,6,Brown Middle,4,Central High School,4,67,3,2.84339425672091,1.33451088897549,1.08814519420807,1.08814519420807,Level 4 (16-19),7.82927702219041
-85.2230442,35.0344499,37411,March,85,300000,299000,300000,1584.02,FHA,1414,211.46,212.16,No,1961,0.28,4,2,No,N,N,N,C-,B-,C-,D+,Woodmore Elementary,4,Dalewood Middle,2,Brainerd High,2,67,16,5.89176015135712,1.53591571058432,0.563429097936254,0.563429097936254,Level 4 (16-19),3.3554044380816
-85.3430577,35.1703009,37377,March,5,1100000,1100000,1000000,6448.31,VA,4100,268.29,243.9,No,2014,1.96,7,4,No,N,N,N,A+,A+,A,A-,Nolan Elementary,8,Signal Mountain Mid,8,Signal Mtn,8,66,0,6.98291749114363,4.11509977468828,5.53546329611431,5.53546329611431,Level 1 (1-5),21.3751690129643
-85.2424338,35.0523989,37411,April,119,285000,265000,265000,757.23,FHA,1524,173.88,173.88,No,1960,0,4,3,No,Y,N,N,C-,B-,C-,D+,Woodmore Elementary,4,Dalewood Middle,2,Brainerd High,2,67,22,4.41290393434659,1.72205329272987,1.09363470228584,1.09363470228584,Level 4 (16-19),5.53020361091227
-85.1986581,35.0155045,37421,July,17,375900,375900,340000,2420.9,Conv,1617,232.47,210.27,No,1942,0.48,3,2,No,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,Ooltewah Middle,6,Ooltewah,4,67,40,7.72390064577159,1.35030647887605,0.317641388653118,1.46135878631795,Level 4 (16-19),0.559234073013601
-85.3071354,35.0313819,37408,May,3,399900,399900,404700,0,Conv,1600,249.94,252.94,No,2023,0,3,3,Yes,Y,N,Y,C-,B-,C-,D+,Battle Academy,4,Orchard Knob Middle,4,Howard Academics,2,67,75,2.82268589408696,0.344762402240792,0.164697004801359,0.561877606952314,Level 5 (20 and above),7.95355126063787
-85.1570378,34.9995192,37421,Jun,15,370000,364900,360000,2202.14,FHA,1867,195.45,192.82,No,1960,0.41,4,2,No,N,Y,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,34,9.62804852157935,0.741859160498771,0.741859160498771,3.46621355725741,Level 4 (16-19),4.34959834566134
-85.1382609,34.9962303,37421,Jun,4,525000,525000,512500,3973.5,Conv,2853,184.02,179.64,No,2005,0,3,3,Yes,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,32,10.2626396473495,1.20389932238785,1.20389932238785,4.19313501413487,Level 3 (11-15),5.28165513401734
-85.2969734,35.0673218,37405,August,14,399000,382000,380000,4099.15,FHA,1644,232.36,231.14,No,1998,0.15,3,3,No,N,Y,N,C-,B-,C-,D+,Normal Park Elem,6,Normal Park Upper,6,Red Bank High School,4,67,64,1.16474041604144,0.673279062728819,0.414770181800097,0.414770181800097,Level 4 (16-19),8.26423685675654
-85.3047811,35.0942499,37415,August,2,420000,420000,422500,2686.58,Conv,1707,246.05,247.51,No,2014,0,3,3,Yes,N,N,N,C-,B-,C-,D+,Rivermont Elementary,5,Red Bank Middle,3,Red Bank High School,4,67,33,1.71746475726812,1.6195086543242,1.26603012533643,1.26603012533643,Level 5 (20 and above),13.7944404676688
-85.3094622,35.1035013,37405,Feb,67,489900,459900,459900,1,Conv,2002,229.72,229.72,No,2022,0.28,4,3,No,Y,Y,Y,C-,B-,C-,D+,Red Bank Elementary,4,Red Bank Middle,3,Red Bank High School,4,67,10,2.25271444244736,0.956763849311186,1.51034412862824,1.51034412862824,Level 5 (20 and above),14.0429889445637
-85.3676564,35.0404951,37419,July,9,300000,300000,291000,2264.96,Conv,1825,164.38,159.45,Yes,1969,0.28,4,3,No,N,Y,N,C-,B-,C-,D+,Lookout Valley Elem,6,Lookout Valley Mid,5,Lookout Valley High,5,67,7,3.57597211672078,2.35708199369258,0.421905989537527,2.35708199369258,Level 4 (16-19),12.8623836793128
-85.1618186,35.2838458,37379,March,30,124900,124900,105000,720,Conv,1456,85.78,72.12,No,1992,0.44,3,2,No,N,Y,N,A-,A,B+,B+,Soddy Elementary,6,Soddy-Daisy Middle,5,Soddy-Daisy High,6,65,20,11.1213347021565,9.9942049836863,9.9942049836863,9.9942049836863,Level 4 (16-19),23.4878310665712
-85.293485,35.0411664,37403,Feb,106,225000,199900,192500,1754.53,Conv,1876,106.56,102.61,No,1920,0.07,3,2,No,N,N,Y,C-,B-,C-,D+,Brown Academy,3,Orchard Knob Middle,4,Howard Academics,2,60,70,2.47705760100342,0.792024791189234,0.138263765980319,0.873700225939069,Level 5 (20 and above),6.02730056470214
-85.236624,35.021853,37411,Jun,2,390000,390000,407045,2429.87,Conv,2346,166.24,173.51,Yes,1900,0.25,3,2,No,N,N,N,C-,B-,C-,D+,Barger Acad Fine Art,3,Dalewood Middle,2,Brainerd High,2,67,52,5.68840618217277,1.05290842636509,0.954907247136659,0.954907247136659,Level 4 (16-19),2.9825817227392
-85.1556064,34.9897544,37421,May,5,469000,469000,465000,4000,Conv,2371,197.81,196.12,No,2020,0.18,3,2,Yes,N,Y,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,9,10.287647564547,1.37600871141449,1.37600871141449,4.12125502894335,Level 4 (16-19),5.15738089556987
-85.3000802,35.114003,37415,April,71,327000,322000,312000,1873.95,VA,2464,130.68,126.62,No,1968,0.33,4,3,No,N,N,N,C-,B-,C-,D+,Red Bank Elementary,4,Red Bank Middle,3,Red Bank High School,4,67,28,3.08859381119699,1.19749476971343,1.97792274956153,1.97792274956153,Level 5 (20 and above),12.8623836793128
-85.2780831,35.0352681,37404,September,28,480000,420000,420000,3043.51,Conv,1800,233.33,233.33,No,1920,0.15,3,2,No,N,Y,N,C-,B-,C-,D+,Orchard Knob Elem,2,Orchard Knob Middle,4,Howard Academics,2,61,63,3.32776068405951,0.152230875994096,0.724561970134029,0.724561970134029,Level 5 (20 and above),5.09524377634614
-85.28625,35.070176,37405,August,0,875000,875000,875000,5441.97,Conv,2235,391.5,391.5,No,1924,0.18,3,2,No,N,N,N,C-,B-,C-,D+,Normal Park Elem,6,Normal Park Upper,6,Red Bank High School,4,67,49,1.73744441536891,1.29769857161894,0.256435439403392,0.256435439403392,Level 4 (16-19),8.94774516821761
-85.2718363,35.1001373,37415,September,6,795000,795000,790000,5733.65,Conv,3575,222.38,220.98,No,1963,0.39,4,5,No,N,N,N,C-,B-,C-,D+,Rivermont Elementary,5,Red Bank Middle,3,Red Bank High School,4,67,28,3.22811718735867,0.26023148105043,0.26023148105043,0.26023148105043,Level 5 (20 and above),11.6196412948381
-85.3243816,35.0688657,37405,March,32,499900,489900,494000,538.48,Conv,2500,195.96,197.6,No,2022,0.15,4,3,No,Y,N,Y,C-,B-,C-,D+,Red Bank Elementary,4,Red Bank Middle,3,Red Bank High School,4,67,4,0.456549420432138,0.927230186752831,0.725504865963409,1.03945139886973,Level 5 (20 and above),12.2410124870755
-85.2939254,35.0764404,37405,July,62,895000,850000,790000,7428.73,Conv,3568,238.23,221.41,Yes,2017,0.27,5,5,No,Y,N,N,C-,B-,C-,D+,Normal Park Elem,6,Normal Park Upper,6,Red Bank High School,4,67,40,1.34601284764993,1.2438116665359,0.702600199783177,0.702600199783177,Level 4 (16-19),13.8565775868925
-85.2171163,35.0143673,37411,May,3,220000,220000,220000,1421.35,Conv,1289,170.67,170.67,No,1956,0,3,2,No,N,Y,N,C-,B-,C-,D+,Barger Acad Fine Art,3,East Ridge,3,East Ridge High,3,67,49,6.88495978634563,0.32322862159803,0.32322862159803,0.863318394435638,Level 4 (16-19),1.61556509981707
-85.3023021,35.0312512,37408,Feb,9,399999,399999,380000,2878.6,Conv,1240,322.58,306.45,No,2007,0,3,2,No,N,N,N,C-,B-,C-,D+,Battle Academy,4,Chattanooga Middle,7,Howard Academics,2,67,68,2.89749795695934,0.0735278988961531,0.0735278988961531,0.671965076507768,Level 5 (20 and above),8.13996261830907
-85.294611,35.0866879,37415,Jun,2,475000,475000,489200,4062.13,Conv,2100,226.19,232.95,No,1955,0,3,2,No,N,N,N,C-,B-,C-,D+,Rivermont Elementary,5,Red Bank Middle,3,Red Bank High School,4,67,7,1.64307624618401,1.84719902699879,1.0616672055827,1.0616672055827,Level 5 (20 and above),13.048795036984
-85.1895043,34.9945147,37412,July,15,339900,324900,329000,1515.92,FHA,1751,185.55,187.89,No,1965,0.37,4,2,No,N,Y,N,C-,B-,C-,D+,Spring Creek Elem,4,East Ridge,3,East Ridge High,3,67,20,8.95345886282903,2.21668122022864,1.42787360055789,2.82867444305093,Level 5 (20 and above),6.27584904159707
-85.1753073,35.2367558,37379,September,27,449900,434900,435000,2771.2,Conv,2181,199.4,199.45,No,2010,0.27,4,3,No,N,Y,N,A-,A,B+,B+,Daisy Elementary,7,Soddy-Daisy Middle,5,Soddy-Daisy High,6,65,3,7.79085077963029,6.66993564816331,6.66993564816331,6.66993564816331,Level 5 (20 and above),21.0644834168456
-85.3275504,35.0055143,37409,August,22,500000,475000,463000,2482.6,Conv,1600,296.88,289.38,No,1950,0.18,3,2,No,N,N,N,C-,B-,C-,D+,Calvin Donaldson,3,Lookout Valley Mid,5,Lookout Valley High,5,58,51,4.59314945068199,0.211324153301465,0.211324153301465,0.211324153301465,Level 5 (20 and above),9.81766483734988
